Ch.,B,A,x0,y0,Ra_1,Dec_1,FWHMx,FWHMy,Mag_1,Beta,r,Angle,RMSE,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx_1,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,Ra_2,Dec_2,Mag_2,ABS_Mag,luminosity,Mass,Plx_2,PM,RV,plx_in_arsec,distnace_from_earth,Separation,plx_arsec,distance_from_earth,TV,True_Velocity,velocity_dispersion,Log(Velocity Dispersion),L_size,Log(L_size),Log(Mass),average VD
1,19.0422,115.318,135.458,516.312,251.783,-45.8698,1.88097,1.85607,-7.06804,-1,0.986764,63.7215,8.13697,2MASS J16470825-4552064,251.784297,-45.86847279,0.001,0.001,90,LP?,1,16 47 08.23128,-45 52 06.5021,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|LP?|NIR,,,,,,,0.3969,0.8666,-0.858,-5.23,1.075,0.846,90,,,,,,,12.957,11.476,,,,,,,5.774147,,,,,,,,,,,,,3.97E-04,2519.526329,,,,,,,,
1,13.3054,61.8288,91.495,42.8298,251.79,-45.8236,3.61783,2.87444,-7.06154,-1,0.794521,-18.3313,9.00457,2MASS J16470902-4549288,251.7875983,-45.82470415,0,0,90,LP?,1,16 47 09.02359,-45 49 28.9349,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR,,,,,,,,,-1.801,-3.544,0.237,0.181,90,,,,,,,13.335,,,,,,,,7.2027,,,,,,,,,,,,,,,,,,,,,,
1,20.5982,89.3152,167.249,519.244,251.779,-45.8701,2.20669,2.14837,-7.05874,-1,0.973569,69.4238,6.92641,Cl* Westerlund    1     CN      E,251.775278,-45.86896285,0,0,90,WR*,25,16 47 06.06671,-45 52 08.2662,A,2020yCat.1350....0G,WolfRayet*,*|LP?|V*|WR*|X,-78.74,2.16,-2.63E-04,7.20E-06,WC9,,0.9142,0.254,-6.872,-5.08,0.319,0.244,90,,,,,18.379,15.675,10.12,,,,,,,,10.201752,,,,,,,,,,,,,9.14E-04,1093.852549,,,,,,,,
1,17.0975,114.73,405.33,193.504,251.746,-45.8383,2.07566,1.64418,-7.05671,-1,0.792126,-82.5308,11.0344,[B2007] J164658.97-455017.8,251.7457304,-45.83832687,0,0,90,V*,1,16 46 58.97530,-45 50 17.9767,A,2020yCat.1350....0G,Variable*,*|V*,,,,,,,0.8342,0.0797,-0.461,-3.407,0.096,0.081,90,,,,19.188,17.65,,,,,,,,,,0.689054,251.746,-45.8383,-7.05671,-20.06700972,9.10E+09,700.4425812,0.8342,3.438,,8.34E-04,1198.7533,0.689054478,8.34E-04,1198.753297,19.53502683,,,,,,2.84537254,
1,29.4633,97.1784,385.879,342.905,251.748,-45.8529,3.47518,3.45537,-7.05666,-1,0.994301,-43.2725,23.0938,Gaia DR3 5940106659927424768,251.7474605,-45.85197581,0,0,90,*,2,16 46 59.39053,-45 51 07.1129,A,2020yCat.1350....0G,Star,*,,,,,,,0.3323,0.1313,-2.408,-3.417,0.157,0.134,90,,,,,,,,,,,,,,,3.597448,,,,,,,,,,,,,3.32E-04,3009.32892,,,,,,,,
1,28.4787,60.3855,378.21,231.145,251.749,-45.842,4.00653,2.37799,-7.0371,-1,0.593527,-40.703,8.1854,[B2007] J164659.93-455025.3,251.7497409,-45.84042603,0,0,90,V*,7,16 46 59.93780,-45 50 25.5337,A,2020yCat.1350....0G,Variable*,*|SB*|V*,-34.87,2.83,-1.16E-04,9.40E-06,O9.5II,,0.2243,0.0716,-2.367,-3.895,0.086,0.074,90,,,,23,19.48,17.206,,,,,,,,,5.965458,,,,,,,,,,,,,2.24E-04,4458.314757,,,,,,,,
1,43.976,111.645,160.682,230.42,251.78,-45.8419,2.64953,1.94205,-7.0355,-1,0.732977,29.3418,11.0789,Cl* Westerlund    1      W      15,251.7776275,-45.84158993,0,0,90,*,29,16 47 06.63060,-45 50 29.7238,A,2020yCat.1350....0G,Star,*|V*|X,-44.81,1.98,-1.50E-04,6.60E-06,O9Ib,,0.1109,0.0642,-2.374,-3.934,0.091,0.078,90,,,,22.8,18.96,16.38,,,,,,,,,6.050691,,,,,,,,,,,,,1.11E-04,9017.132552,,,,,,,,
1,57.361,140.316,290.942,445.538,251.762,-45.8629,2.40582,1.69415,-7.03067,-1,0.704187,32.175,33.5768,Gaia DR3 5940105904013107712,251.7617355,-45.86293367,0,0,90,LP?,1,16 47 02.81653,-45 51 46.5612,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,,,-1.61,-3.165,0.263,0.2,90,,,,,,,,,,,,,,,0.65788,251.762,-45.8629,-7.03067,-20.04097012,8.88E+09,695.659284,-0.1312,3.551,,-1.31E-04,-7621.9517,0.657879664,,,,,,,,,2.842396585,
1,20.3799,110.103,365.728,132.159,251.751,-45.8323,1.56585,1.46412,-7.03037,-1,0.935032,3.58466,15.6854,[CMN2008] J164659.9-454958,251.7493333,-45.83319444,0.11,0.11,90,X,1,   16 46 59.84,   -45 49 59.5,C,2003yCat.2246....0C,X,NIR|X,,,,,,,,,,,,,,,,,,,,13.381,,,,,,,,5.294713,,,,,,,,,,,,,,,,,,,,,,
1,34.1828,90.7501,171.402,337.451,251.778,-45.8524,3.31454,2.19926,-7.02925,-1,0.66352,-30.5607,9.27709,[JD2012] G339.555-00.411,251.77941,-45.85147733,,,172,HII,1,      16 47 07,      -45 51.1,D,2012ApJ...753...62J,HIIReg,HII|IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.855583,,,,,,,,,,,,,,,,,,,,,,
1,22.0876,107.459,65.6726,249.191,251.793,-45.8438,2.77763,1.90615,-7.02503,-1,0.686251,41.3414,7.72616,2MASS J16471023-4550425,251.7927176,-45.84513012,0,0,90,LP?,1,16 47 10.25223,-45 50 42.4684,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR,,,,,,,0.0188,0.2141,-1.776,-3.686,0.264,0.203,90,,,,,,,13.622,,,,,,,,4.841687,,,,,,,,,,,,,1.88E-05,53191.48936,,,,,,,,
1,33.6281,108.387,372.558,312.38,251.75,-45.8499,1.35656,1.04279,-7.02305,-1,0.768704,-88.2649,19.5817,NAME Wd 1 Cocoon,251.75,-45.85,,,172,gam,1,       16 47.0,        -45 51,E,2019NatAs...3..561A,gamma,gam,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362549,,,,,,,,,,,,,,,,,,,,,,
1,12.9794,92.0267,61.5956,533.626,251.794,-45.8715,1.50743,1.37407,-7.01863,-1,0.911531,33.716,13.9691,PSR J1647-4552,251.79243,-45.8713,0.1,0.1,90,Psr,214,   16 47 10.18,   -45 52 16.7,C,2012ApJ...756...27L,Pulsar,Psr|Rad|X,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.015084,,,,,,,,,,,,,,,,,,,,,,
1,68.4252,89.69,295.685,255.404,251.761,-45.8444,1.84863,1.54957,-7.00712,-1,0.838225,-89.2875,19.6921,Gaia DR3 5940106763014981760,251.7628402,-45.84530928,0,0,90,LP?,3,16 47 03.08165,-45 50 43.1134,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,0.1995,0.071,-2.747,-3.784,0.084,0.073,90,,,,,,,,,,,,,,,5.657829,,,,,,,,,,,,,2.00E-04,5012.531328,,,,,,,,
1,14.9056,62.4241,133.779,473.554,251.784,-45.8657,2.99406,2.99405,-7.00705,-1,0.999999,86.2244,5.83236,2MASS J16470780-4551479,251.7825847,-45.86330876,0,0,90,*,10,16 47 07.82033,-45 51 47.9115,A,2020yCat.1350....0G,Star,*|MIR|NIR|V*|X,-35.66,1.4,-1.19E-04,4.70E-06,B0Ib(+O?),,0.111,0.1135,-2.169,-3.671,0.142,0.112,90,,,,,,16.94,10.64,9.626,9.114,,,,,,9.306897,,,,,,,,,,,,,1.11E-04,9009.009009,,,,,,,,
1,33.4082,172.505,382.64,399.53,251.749,-45.8584,1.87636,1.52776,-7.00637,-1,0.814218,82.5174,23.2664,Gaia DR3 5940106655624023296,251.74978,-45.85724476,0,0,90,*,2,16 46 59.94720,-45 51 26.0811,A,2020yCat.1350....0G,Star,*,,,,,,,0.1339,0.1063,-2.384,-3.951,0.135,0.109,90,,,,,,,,,,,,,,,4.598244,,,,,,,,,,,,,1.34E-04,7468.259895,,,,,,,,
1,20.6084,64.4757,128.122,388.494,251.784,-45.8574,3.74199,2.31313,-7.00412,-1,0.618156,-34.5758,8.04886,[CRN2020] W1058,251.787114,-45.85683101,0,0,90,*,7,16 47 08.90736,-45 51 24.5916,A,2020yCat.1350....0G,Star,*,-45.75,2.57,-1.53E-04,8.60E-06,O9III,,0.0287,0.0983,-1.863,-3.893,0.129,0.11,90,,,,,,,,,,,,,,,8.079041,,,,,,,,,,,,,2.87E-05,34843.20557,,,,,,,,
1,35.2552,59.5889,133.38,545.487,251.784,-45.8727,3.43722,2.90951,-7.00052,-1,0.846474,-47.8197,11.7683,Cl* Westerlund    1      W     243,251.781267,-45.87475653,0,0,90,s*b,65,16 47 07.50407,-45 52 29.1235,A,2020yCat.1350....0G,BlueSG,*|LP?|NIR|s*b|V*|X,99.11,2.28,3.31E-04,7.60E-06,LBV,,0.0119,0.0812,-1.574,-4.036,0.108,0.086,90,,,,19.873,15.73,,6.407,5.271,4.632,,,,,,10.081385,,,,,,,,,,,,,1.19E-05,84033.61345,,,,,,,,
1,12.0224,86.6718,18.2446,418.649,251.8,-45.8603,3.33338,1.90286,-6.98782,-1,0.570848,34.8797,11.6097,SPICY 41809,251.802529,-45.860384,0.3,0.3,90,Y*?,1,  16 47 12.607,  -45 51 37.38,C,2021ApJS..254...33K,YSO_Candidate,MIR|Y*?,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.340277,,,,,,,,,,,,,,,,,,,,,,
1,28.5005,133.643,336.735,503.054,251.755,-45.8686,2.31391,1.77043,-6.98334,-1,0.765125,65.2904,12.5239,[CRN2020] W1025,251.7532225,-45.86799174,0,0,90,**,7,16 47 00.77339,-45 52 04.7703,A,2020yCat.1350....0G,**,*|**,-41.22,5.9,-1.38E-04,1.97E-05,O+O?,,,,-2.379,-3.917,0.122,0.1,90,,,,22.9,19.91,17.65,,,,,,,,,4.974065,,,,,,,,,,,,,,,,,,,,,,
1,29.4225,104.008,137.351,337.355,251.783,-45.8524,2.75755,2.45342,-6.97555,-1,0.889709,-49.3548,10.4462,Gaia DR3 5940106041452083968,251.7809035,-45.85317256,0,0,90,*,2,16 47 07.41685,-45 51 11.4212,A,2020yCat.1350....0G,Star,*,,,,,,,0.4261,0.1214,-1.165,-3.875,0.139,0.109,90,,,,,,,,,,,,,,,5.954765,,,,,,,,,,,,,4.26E-04,2346.866933,,,,,,,,
1,30.5161,85.8399,393.707,317.194,251.747,-45.8504,3.82541,1.6539,-6.97467,-1,0.432346,75.2753,19.2198,Gaia DR3 5940106659927424768,251.7474605,-45.85197581,0,0,90,*,2,16 46 59.39053,-45 51 07.1129,A,2020yCat.1350....0G,Star,*,,,,,,,0.3323,0.1313,-2.408,-3.417,0.157,0.134,90,,,,,,,,,,,,,,,5.795729,,,,,,,,,,,,,3.32E-04,3009.32892,,,,,,,,
1,29.434,95.7647,344.841,564.719,251.754,-45.8746,2.3812,2.38119,-6.97452,-1,0.999996,-77.7196,18.088,[B2007] J164700.54-455223.3,251.7520767,-45.873237,0,0,90,V*,1,16 47 00.49840,-45 52 23.6532,A,2020yCat.1350....0G,Variable*,*|V*,,,,,,,0.7204,0.0536,-3.295,-5.008,0.064,0.052,90,,,,17.905,,,,,,,,,,,6.873422,,,,,,,,,,,,,7.20E-04,1388.117712,,,,,,,,
1,47.5215,131.818,201.033,364.776,251.774,-45.8551,2.07511,1.88868,-6.96465,-1,0.910159,79.4417,16.1567,Gaia DR3 5940106007100722688,251.7758866,-45.85477691,0,0,90,*,2,16 47 06.21277,-45 51 17.1969,A,2020yCat.1350....0G,Star,*,,,,,,,0.3091,0.0436,-2.089,-4.795,0.053,0.044,90,,,,,,,,,,,,,,,4.864966,,,,,,,,,,,,,3.09E-04,3235.198965,,,,,,,,
1,10.598,87.6309,106.755,23.7957,251.787,-45.8218,2.50109,2.44928,-6.96201,-1,0.979288,-75.2363,8.2371,Gaia DR3 5940199912246659584,251.7873805,-45.82175886,0,0,90,LP?,1,16 47 08.97132,-45 49 18.3319,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|LP?,,,,,,,,,-1.358,-4.32,0.362,0.286,90,,,,,,,,,,,,,,,0.95977,251.787,-45.8218,-6.96201,-19.97230986,8.34E+09,683.2028961,-0.3092,4.529,,-3.09E-04,-3234.1526,0.959769993,,,,,,,,,2.834549699,
1,61.7697,155.362,299.576,248.48,251.76,-45.8437,2.08672,1.65378,-6.96074,-1,0.792525,73.7502,20.8731,[CMN2008] J164702.0-455035,251.7583333,-45.84305556,,,172,X,1,    16 47 02.0,     -45 50 35,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.769112,,,,,,,,,,,,,,,,,,,,,,
1,20.7601,148.988,49.7783,193.715,251.795,-45.8383,2.28689,1.57312,-6.96033,-1,0.687886,72.2731,10.3284,2MASS J16471064-4550273,251.7944048,-45.84092201,0,0,90,LP?,1,16 47 10.65715,-45 50 27.3192,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR,,,,,,,,,-1.742,-3.72,0.246,0.191,90,,,,,,,13.143,,,,,,,,9.560098,,,,,,,,,,,,,,,,,,,,,,
1,22.7715,78.8191,134.875,429.699,251.784,-45.8614,2.9836,2.63212,-6.94133,-1,0.882197,83.274,13.1039,2MASS J16470822-4551368,251.7843493,-45.86023388,0,0,90,X,1,16 47 08.24382,-45 51 36.8420,A,2020yCat.1350....0G,X,*|NIR|X,,,,,,,0.4527,0.1107,-1.421,-2.884,0.146,0.105,90,,,,,,,15.144,,,,,,,,4.292269,,,,,,,,,,,,,4.53E-04,2208.968412,,,,,,,,
1,21.4561,122.429,94.8678,349.782,251.789,-45.8536,2.44771,1.74744,-6.93512,-1,0.713908,70.675,20.5865,[CMN2008] J164709.4-455116,251.7891667,-45.85444444,,,172,X,1,    16 47 09.4,     -45 51 16,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.069701,,,,,,,,,,,,,,,,,,,,,,
1,30.3564,158.867,185.14,146.129,251.776,-45.8337,2.17091,1.51759,-6.93447,-1,0.699057,66.0648,20.8397,Gaia DR3 5940199877886908672,251.7753478,-45.83318016,0,0,90,*,2,16 47 06.08347,-45 49 59.4486,A,2020yCat.1350....0G,Star,*,,,,,,,0.0158,0.1618,-2.163,-3.817,0.202,0.179,90,,,,,,,,,,,,,,,2.48261,,,,,,,,,,,,,1.58E-05,63291.13924,,,,,,,,
1,19.4194,128.427,39.3691,219.902,251.797,-45.8409,2.42092,1.68104,-6.93308,-1,0.69438,81.0925,16.7463,2MASS J16471064-4550273,251.7944048,-45.84092201,0,0,90,LP?,1,16 47 10.65715,-45 50 27.3192,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR,,,,,,,,,-1.742,-3.72,0.246,0.191,90,,,,,,,13.143,,,,,,,,6.501789,,,,,,,,,,,,,,,,,,,,,,
1,18.5794,65.2239,403.09,479.513,251.746,-45.8663,3.25682,3.22192,-6.93048,-1,0.989283,72.8,11.0676,[CMN2008] J164659.0-455158,251.7458333,-45.86611111,,,172,X,1,    16 46 59.0,     -45 51 58,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79695,,,,,,,,,,,,,,,,,,,,,,
1,34.3524,41.2855,198.749,180.563,251.775,-45.8371,5.37512,2.39998,-6.92926,-1,0.446499,-24.2227,11.8655,Gaia DR3 5940106041452163712,251.775415,-45.83956626,0,0,90,*,3,16 47 06.09960,-45 50 22.4385,A,2020yCat.1350....0G,Star,*,,,,,,,0.2888,0.1442,-2.684,-3.158,0.253,0.243,90,,,,,,,,,,,,,,,8.937603,,,,,,,,,,,,,2.89E-04,3462.603878,,,,,,,,
1,21.3662,70.9297,226.455,85.3219,251.771,-45.8278,4.00493,2.2741,-6.92925,-1,0.567826,-15.6495,16.3292,Gaia DR3 5940200629505998208,251.7701552,-45.82673509,0,0,90,*,2,16 47 04.83725,-45 49 36.2463,A,2020yCat.1350....0G,Star,*,,,,,,,0.4414,0.0228,-2.187,-3.621,0.028,0.026,90,,,,,,,,,,,,,,,4.378072,,,,,,,,,,,,,4.41E-04,2265.518804,,,,,,,,
1,18.528,143.533,67.7705,397.983,251.793,-45.8583,2.17462,1.65233,-6.91859,-1,0.759825,49.9132,17.9294,Gaia DR3 5940105972732581888,251.7908405,-45.85729999,0,0,90,*,2,16 47 09.80172,-45 51 26.2800,A,2020yCat.1350....0G,Star,*,,,,,,,0.0208,0.1152,-2.141,-4.303,0.138,0.118,90,,,,,,,,,,,,,,,6.498889,,,,,,,,,,,,,2.08E-05,48076.92308,,,,,,,,
1,35.2154,134.389,364.033,226.572,251.751,-45.8416,1.44304,1.35212,-6.91557,-1,0.936989,9.39017,22.366,Gaia DR3 5940106763006680704,251.7517147,-45.84216728,0.001,0,90,LP?,1,16 47 00.41153,-45 50 31.8022,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|LP?,,,,,,,0.4496,0.7121,2.732,-8.451,0.882,0.75,90,,,,,,,,,,,,,,,2.709654,,,,,,,,,,,,,4.50E-04,2224.199288,,,,,,,,
1,36.1943,104.544,140.657,207.582,251.783,-45.8397,3.78093,3.70158,-6.91202,-1,0.979013,3.32936,15.7987,Gaia DR3 5940199877886898048,251.7848474,-45.84048662,0,0,90,*,2,16 47 08.36337,-45 50 25.7518,A,2020yCat.1350....0G,Star,*,,,,,,,0.3402,0.0696,-3.713,-2.68,0.086,0.072,90,,,,,,,,,,,,,,,5.422202,,,,,,,,,,,,,3.40E-04,2939.447384,,,,,,,,
1,18.1047,95.9708,65.8322,508.244,251.793,-45.8691,3.86224,2.78575,-6.91182,-1,0.721278,-4.8066,21.0318,PSR J1647-4552,251.79243,-45.8713,0.1,0.1,90,Psr,214,   16 47 10.18,   -45 52 16.7,C,2012ApJ...756...27L,Pulsar,Psr|Rad|X,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.052255,,,,,,,,,,,,,,,,,,,,,,
1,15.1021,63.7356,89.1123,444.022,251.79,-45.8628,3.699,3.08445,-6.91071,-1,0.833861,-77.7397,10.7996,Gaia DR3 5940105934069463168,251.7907584,-45.86391012,0,0,90,*,1,16 47 09.78202,-45 51 50.0764,A,2020yCat.1350....0G,Star,*,,,,,,,0.2531,0.1517,-2.095,-3.678,0.186,0.145,90,,,,,,,,,,,,,,,4.430963,,,,,,,,,,,,,2.53E-04,3951.007507,,,,,,,,
1,37.4644,143.343,383.166,306.441,251.749,-45.8494,2.30162,1.5511,-6.91003,-1,0.673919,77.8538,17.1637,NAME Wd 1 Cocoon,251.75,-45.85,,,172,gam,1,       16 47.0,        -45 51,E,2019NatAs...3..561A,gamma,gam,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.324082,,,,,,,,,,,,,,,,,,,,,,
1,32.3028,136.703,171.33,357.741,251.778,-45.8544,2.27279,1.64317,-6.90761,-1,0.722974,67.8847,13.7571,Gaia DR3 5940106007100722688,251.7758866,-45.85477691,0,0,90,*,2,16 47 06.21277,-45 51 17.1969,A,2020yCat.1350....0G,Star,*,,,,,,,0.3091,0.0436,-2.089,-4.795,0.053,0.044,90,,,,,,,,,,,,,,,5.469196,,,,,,,,,,,,,3.09E-04,3235.198965,,,,,,,,
1,41.9059,133.319,322.166,559.638,251.757,-45.8741,1.53759,1.51826,-6.89726,-1,0.987432,32.0932,10.407,Cl* Westerlund    1      W     234,251.756,-45.87638889,,,172,V*,8,   16 47 01.44,   -45 52 35.0,C,2009A&A...507.1585R,Variable*,*|NIR|V*|X,,,,,O9.5Ib,,,,,,,,,,,,,,15.25,10.438,9.708,9.275,,,,,,8.616451,,,,,,,,,,,,,,,,,,,,,,
1,37.763,118.789,365.374,388.571,251.751,-45.8574,2.41199,1.76337,-6.89629,-1,0.731083,56.8043,11.7703,Gaia DR3 5940106655624023296,251.74978,-45.85724476,0,0,90,*,2,16 46 59.94720,-45 51 26.0811,A,2020yCat.1350....0G,Star,*,,,,,,,0.1339,0.1063,-2.384,-3.951,0.135,0.109,90,,,,,,,,,,,,,,,3.126209,,,,,,,,,,,,,1.34E-04,7468.259895,,,,,,,,
1,14.3134,144.738,96.3108,518.56,251.789,-45.8701,1.86333,1.86333,-6.89047,-1,1,-38.708,5.92253,[CMN2008] J164709.2-455214,251.7883333,-45.87055556,,,172,X,1,    16 47 09.2,     -45 52 14,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34877,,,,,,,,,,,,,,,,,,,,,,
1,18.3405,74.8568,34.7879,551.041,251.798,-45.8732,3.08398,3.05763,-6.87253,-1,0.991456,-61.5164,10.0576,PSR J1647-4552,251.79243,-45.8713,0.1,0.1,90,Psr,214,   16 47 10.18,   -45 52 16.7,C,2012ApJ...756...27L,Pulsar,Psr|Rad|X,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.555413,,,,,,,,,,,,,,,,,,,,,,
1,37.0837,178.417,282.528,447.192,251.763,-45.8631,1.66253,1.66253,-6.87009,-1,0.999999,-17.8429,15.21,Gaia DR3 5940105904013107712,251.7617355,-45.86293367,0,0,90,LP?,1,16 47 02.81653,-45 51 46.5612,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,,,-1.61,-3.165,0.263,0.2,90,,,,,,,,,,,,,,,3.225981,,,,,,,,,,,,,,,,,,,,,,
1,31.0489,169.871,56.3444,174.218,251.795,-45.8364,2.03566,1.42083,-6.86632,-1,0.697971,67.5182,22.1189,Gaia DR3 5940199877892578560,251.7936417,-45.83515526,0,0,90,*,2,16 47 10.47401,-45 50 06.5589,A,2020yCat.1350....0G,Star,*,,,,,,,0.1782,0.1106,-2.363,-4.057,0.149,0.118,90,,,,,,,,,,,,,,,5.62366,,,,,,,,,,,,,1.78E-04,5611.672278,,,,,,,,
1,28.5527,111.15,233.809,454.714,251.77,-45.8638,2.58312,1.70682,-6.86322,-1,0.660762,49.9196,11.8251,[CMN2008] J164704.6-455155,251.7691667,-45.86527778,,,172,X,1,    16 47 04.6,     -45 51 55,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.719232,,,,,,,,,,,,,,,,,,,,,,
1,19.1519,166.977,62.5806,340.008,251.794,-45.8526,2.03396,1.4395,-6.86105,-1,0.707733,67.3798,10.6947,Gaia DR3 5940105972740985344,251.7935064,-45.851005,0,0,90,*,1,16 47 10.44153,-45 51 03.6180,A,2020yCat.1350....0G,Star,*,,,,,,,0.3033,0.0528,-2.025,-5.115,0.067,0.056,90,,,,,,,,,,,,,,,5.877617,,,,,,,,,,,,,3.03E-04,3297.065612,,,,,,,,
1,13.9141,108.565,31.1911,417.873,251.798,-45.8602,2.39667,1.8751,-6.85843,-1,0.782377,53.8554,11.4965,[B2007] J164711.04-455136.5,251.796,-45.86013889,0.32,0.32,90,V*,1,   16 47 11.04,   -45 51 36.5,C,2007AJ....133.2696B,Variable*,V*,,,,,,,,,,,,,,,,,,20.268,,,,,,,,,,5.029225,,,,,,,,,,,,,,,,,,,,,,
1,27.2347,120.057,243.972,578.792,251.768,-45.8759,2.49424,1.62785,-6.85748,-1,0.652642,52.8795,5.51343,Cl* Westerlund    1      W     238,251.7684432,-45.87438563,0,0,90,s*b,18,16 47 04.42636,-45 52 27.7883,A,2020yCat.1350....0G,BlueSG,*|s*b|V*,-43.46,0.84,-1.45E-04,2.80E-06,B1Iab,,0.4959,0.1937,-3.255,-4.901,0.24,0.193,90,,,,21.4,17.82,14.98,,,,,,,,,5.561999,,,,,,,,,,,,,4.96E-04,2016.535592,,,,,,,,
1,32.0195,75.9127,216.193,130.786,251.772,-45.8322,1.71545,1.64889,-6.84431,-1,0.961197,55.1941,20.9123,[CRN2020] W1044,251.7731725,-45.83099724,0,0,90,*,7,16 47 05.56140,-45 49 51.5901,A,2020yCat.1350....0G,Star,*,-38.47,4.48,-1.28E-04,1.49E-05,O9-9.5III,,0.2114,0.1173,-2.236,-4.08,0.141,0.128,90,,,,24.1,20.28,17.85,,,,,,,,,5.227171,,,,,,,,,,,,,2.11E-04,4730.368969,,,,,,,,
1,52.2704,126.803,270.953,426.296,251.764,-45.8611,2.14257,1.75045,-6.83071,-1,0.816987,54.6387,21.6723,Gaia DR3 5940105904013112704,251.7638279,-45.86065343,0,0,90,LP?,1,16 47 03.31869,-45 51 38.3524,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|LP?,,,,,,,,,-3.76,-2.127,0.661,0.487,90,,,,,,,,,,,,,,,1.666953,,,,,,,,,,,,,,,,,,,,,,
1,21.5018,121.349,30.0828,534.872,251.798,-45.8717,2.74551,1.4251,-6.82893,-1,0.519067,60.5791,17.5112,PSR J1647-4552,251.79243,-45.8713,0.1,0.1,90,Psr,214,   16 47 10.18,   -45 52 16.7,C,2012ApJ...756...27L,Pulsar,Psr|Rad|X,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.046123,,,,,,,,,,,,,,,,,,,,,,
1,26.139,111.488,190.046,442.421,251.776,-45.8626,2.32929,1.82094,-6.82455,-1,0.781756,41.864,13.1494,Gaia DR3 5940106007092319104,251.7726945,-45.86121962,0,0,90,LP?,1,16 47 05.44669,-45 51 40.3906,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,,,-1.108,-1.997,0.482,0.364,90,,,,,,,,,,,,,,,9.661783,,,,,,,,,,,,,,,,,,,,,,
1,33.0143,88.8284,323.182,151.086,251.757,-45.8342,2.04197,1.86364,-6.81655,-1,0.912664,43.1952,13.3924,Gaia DR3 5940106797374771968,251.7575968,-45.83518145,0,0,90,*,2,16 47 01.82323,-45 50 06.6532,A,2020yCat.1350....0G,Star,*,,,,,,,0.2495,0.0805,-2.119,-3.613,0.098,0.085,90,,,,,,,,,,,,,,,3.82753,,,,,,,,,,,,,2.50E-04,4008.016032,,,,,,,,
1,28.5644,77.885,201.4,154.456,251.774,-45.8345,3.45499,2.64354,-6.80431,-1,0.765135,0.160753,14.5494,Gaia DR3 5940199877886908672,251.7753478,-45.83318016,0,0,90,*,2,16 47 06.08347,-45 49 59.4486,A,2020yCat.1350....0G,Star,*,,,,,,,0.0158,0.1618,-2.163,-3.817,0.202,0.179,90,,,,,,,,,,,,,,,5.826444,,,,,,,,,,,,,1.58E-05,63291.13924,,,,,,,,
1,29.7899,109.623,119.302,374.524,251.786,-45.856,2.28967,1.84185,-6.80008,-1,0.804418,55.2543,27.1253,[CRN2020] W1058,251.787114,-45.85683101,0,0,90,*,7,16 47 08.90736,-45 51 24.5916,A,2020yCat.1350....0G,Star,*,-45.75,2.57,-1.53E-04,8.60E-06,O9III,,0.0287,0.0983,-1.863,-3.893,0.129,0.11,90,,,,,,,,,,,,,,,4.103172,,,,,,,,,,,,,2.87E-05,34843.20557,,,,,,,,
